row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub_category,sales
8639,CA-2018-118346,2018-07-23,2018-07-24,First Class,PO-19180,Philisse Overcash,Home Office,United States,Kenosha,Wisconsin,Central,TEC-AC-10000736,Technology,Accessories,399.95
8640,CA-2015-129819,2015-12-13,2015-12-15,Second Class,KC-16675,Kimberly Carter,Corporate,United States,Henderson,Kentucky,South,OFF-BI-10004970,Office Supplies,Binders,12.39
8641,US-2018-148551,2018-01-12,2018-01-16,Standard Class,DB-13120,David Bremer,Corporate,United States,Dallas,Texas,Central,OFF-BI-10000545,Office Supplies,Binders,760.98
8642,CA-2018-147767,2018-12-02,2018-12-02,Same Day,SV-20935,Susan Vittorini,Consumer,United States,Peoria,Arizona,West,OFF-BI-10001670,Office Supplies,Binders,67.86
8643,CA-2016-108259,2016-11-08,2016-11-15,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,South,OFF-FA-10000624,Office Supplies,Fasteners,31.504
8644,CA-2016-108259,2016-11-08,2016-11-15,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,South,OFF-LA-10002945,Office Supplies,Labels,5.04
8645,CA-2016-108259,2016-11-08,2016-11-15,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,South,OFF-BI-10000315,Office Supplies,Binders,39.879
8646,CA-2016-108259,2016-11-08,2016-11-15,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,South,FUR-FU-10000023,Furniture,Furnishings,4.712
8647,CA-2017-113341,2017-11-25,2017-11-29,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Los Angeles,California,West,FUR-CH-10004698,Furniture,Chairs,194.352
8648,US-2016-131842,2016-12-05,2016-12-08,First Class,RR-19525,Rick Reed,Corporate,United States,Nashville,Tennessee,South,FUR-CH-10004477,Furniture,Chairs,97.424
8649,CA-2017-164574,2017-07-29,2017-08-03,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,North Carolina,South,OFF-ST-10003816,Office Supplies,Storage,704.76
8650,CA-2017-164574,2017-07-29,2017-08-03,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,North Carolina,South,OFF-BI-10002429,Office Supplies,Binders,27.396
8651,CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,West,OFF-FA-10000840,Office Supplies,Fasteners,5.7
8652,CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,West,FUR-FU-10001918,Furniture,Furnishings,14.19
8653,CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,West,OFF-SU-10001574,Office Supplies,Supplies,7.3
8654,CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,West,TEC-AC-10001606,Technology,Accessories,199.98
8655,CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,West,TEC-AC-10003399,Technology,Accessories,144.96
8656,CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,West,TEC-AC-10000865,Technology,Accessories,118
8657,CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,West,OFF-PA-10002923,Office Supplies,Paper,48.94
8658,CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,West,OFF-AP-10004785,Office Supplies,Appliances,22.66
8659,CA-2017-168361,2017-06-21,2017-06-25,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Chicago,Illinois,Central,OFF-BI-10003727,Office Supplies,Binders,0.836
8660,CA-2017-153185,2017-09-03,2017-09-08,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,Cincinnati,Ohio,East,OFF-PA-10002246,Office Supplies,Paper,30.96
8661,CA-2018-124765,2018-11-25,2018-11-30,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Fort Lauderdale,Florida,South,FUR-BO-10003965,Furniture,Bookcases,723.92
8662,CA-2016-131856,2016-05-12,2016-05-17,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,Central,FUR-FU-10000175,Furniture,Furnishings,21.968
8663,CA-2016-131856,2016-05-12,2016-05-17,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,Central,TEC-PH-10001336,Technology,Phones,619.152
8664,CA-2016-131856,2016-05-12,2016-05-17,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,Central,OFF-PA-10001954,Office Supplies,Paper,127.904
8665,CA-2018-126634,2018-03-30,2018-04-01,Second Class,AB-10165,Alan Barnes,Consumer,United States,Lakewood,California,West,FUR-FU-10004973,Furniture,Furnishings,94.2
8666,CA-2017-118500,2017-11-17,2017-11-18,First Class,HJ-14875,Heather Jas,Home Office,United States,San Francisco,California,West,OFF-SU-10004231,Office Supplies,Supplies,49.5
8667,CA-2017-163951,2017-12-30,2018-01-02,First Class,CJ-11875,Carl Jackson,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10004269,Office Supplies,Art,16.52
8668,CA-2017-149916,2017-12-22,2017-12-24,Second Class,ED-13885,Emily Ducich,Home Office,United States,Seattle,Washington,West,OFF-BI-10004002,Office Supplies,Binders,55.36
8669,CA-2017-149916,2017-12-22,2017-12-24,Second Class,ED-13885,Emily Ducich,Home Office,United States,Seattle,Washington,West,TEC-MA-10000752,Technology,Machines,11.56
8670,CA-2016-158918,2016-12-20,2016-12-25,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,West,OFF-PA-10004947,Office Supplies,Paper,17.12
8671,US-2015-159611,2015-12-27,2016-01-01,Second Class,KB-16315,Karl Braun,Consumer,United States,Cleveland,Ohio,East,FUR-FU-10004904,Furniture,Furnishings,182.352
8672,US-2015-159611,2015-12-27,2016-01-01,Second Class,KB-16315,Karl Braun,Consumer,United States,Cleveland,Ohio,East,OFF-ST-10002790,Office Supplies,Storage,118.16
8673,CA-2018-163265,2018-02-16,2018-02-21,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,Central,OFF-FA-10004854,Office Supplies,Fasteners,18.368
8674,CA-2018-163265,2018-02-16,2018-02-21,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,Central,FUR-CH-10004063,Furniture,Chairs,600.558
8675,CA-2018-163265,2018-02-16,2018-02-21,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,Central,OFF-ST-10000642,Office Supplies,Storage,50.352
8676,CA-2018-163265,2018-02-16,2018-02-21,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,Central,OFF-AR-10004078,Office Supplies,Art,28.032
8677,CA-2018-163265,2018-02-16,2018-02-21,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,Central,FUR-FU-10004270,Furniture,Furnishings,7.692
8678,CA-2018-141705,2018-10-24,2018-10-26,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Mansfield,Texas,Central,FUR-TA-10004607,Furniture,Tables,517.405
8679,CA-2017-112739,2017-09-02,2017-09-07,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,Central,OFF-BI-10001132,Office Supplies,Binders,8.608
8680,CA-2017-112739,2017-09-02,2017-09-07,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,Central,TEC-AC-10001714,Technology,Accessories,159.56
8681,CA-2017-143805,2017-12-01,2017-12-03,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,South,OFF-AP-10002945,Office Supplies,Appliances,2104.55
8682,CA-2017-143805,2017-12-01,2017-12-03,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,South,OFF-SU-10004664,Office Supplies,Supplies,40.7
8683,CA-2015-133634,2015-11-05,2015-11-10,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Arlington,Virginia,South,TEC-AC-10002550,Technology,Accessories,47.79
8684,CA-2018-101665,2018-11-25,2018-12-01,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,San Francisco,California,West,OFF-AR-10002335,Office Supplies,Art,5.16
8685,CA-2017-155446,2017-12-16,2017-12-23,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,San Diego,California,West,TEC-AC-10001445,Technology,Accessories,21.21
8686,CA-2018-137323,2018-11-14,2018-11-18,Second Class,PW-19030,Pauline Webber,Corporate,United States,Watertown,New York,East,OFF-ST-10003996,Office Supplies,Storage,96.36
8687,CA-2017-144015,2017-06-26,2017-06-26,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,West,OFF-SU-10003505,Office Supplies,Supplies,231.72
8688,CA-2017-144015,2017-06-26,2017-06-26,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,West,OFF-FA-10000624,Office Supplies,Fasteners,17.9
8689,CA-2017-144015,2017-06-26,2017-06-26,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,West,OFF-PA-10002870,Office Supplies,Paper,12.48
8690,CA-2015-101427,2015-12-26,2015-12-30,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10002257,Office Supplies,Art,8.016
8691,CA-2017-136770,2017-08-14,2017-08-18,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,East,TEC-PH-10003580,Technology,Phones,259.896
8692,CA-2017-136770,2017-08-14,2017-08-18,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,East,TEC-PH-10001530,Technology,Phones,247.188
8693,CA-2017-136770,2017-08-14,2017-08-18,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,East,TEC-AC-10000420,Technology,Accessories,279.96
8694,CA-2017-118311,2017-10-24,2017-10-28,Standard Class,ED-13885,Emily Ducich,Home Office,United States,San Francisco,California,West,TEC-AC-10000892,Technology,Accessories,450
8695,US-2015-112795,2015-08-23,2015-08-28,Second Class,CR-12625,Corey Roper,Home Office,United States,Grand Rapids,Michigan,Central,OFF-PA-10001934,Office Supplies,Paper,19.44
8696,CA-2018-127096,2018-09-15,2018-09-17,Second Class,CS-12400,Christopher Schild,Home Office,United States,San Francisco,California,West,FUR-TA-10003473,Furniture,Tables,300.904
8697,CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,TEC-PH-10001051,Technology,Phones,239.976
8698,CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,FUR-FU-10004351,Furniture,Furnishings,31.168
8699,CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,FUR-TA-10004152,Furniture,Tables,120.96
8700,CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,TEC-PH-10000560,Technology,Phones,2239.936
8701,CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,OFF-AP-10004249,Office Supplies,Appliances,76.608
8702,CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,OFF-ST-10001490,Office Supplies,Storage,142.776
8703,CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,OFF-PA-10000312,Office Supplies,Paper,91.36
8704,CA-2016-133494,2016-03-01,2016-03-05,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AP-10002906,Office Supplies,Appliances,3.552
8705,CA-2017-111318,2017-07-23,2017-07-26,First Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,Central,TEC-PH-10004100,Technology,Phones,115.136
8706,US-2015-132745,2015-10-01,2015-10-05,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Reno,Nevada,West,OFF-FA-10000254,Office Supplies,Fasteners,4.71
8707,CA-2015-146815,2015-09-08,2015-09-13,Standard Class,PP-18955,Paul Prost,Home Office,United States,New York City,New York,East,FUR-CH-10004289,Furniture,Chairs,172.764
8708,CA-2015-146815,2015-09-08,2015-09-13,Standard Class,PP-18955,Paul Prost,Home Office,United States,New York City,New York,East,OFF-AR-10003469,Office Supplies,Art,3.52
8709,CA-2015-119144,2015-11-16,2015-11-18,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,West,TEC-PH-10004188,Technology,Phones,79.968
8710,CA-2015-119144,2015-11-16,2015-11-18,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,West,FUR-BO-10004015,Furniture,Bookcases,305.9745
8711,CA-2015-119144,2015-11-16,2015-11-18,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,West,OFF-ST-10000991,Office Supplies,Storage,344.91
8712,CA-2015-105648,2015-03-03,2015-03-07,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,West,FUR-TA-10002958,Furniture,Tables,626.352
8713,US-2016-145422,2016-12-03,2016-12-07,Standard Class,PW-19240,Pierre Wener,Consumer,United States,San Francisco,California,West,FUR-BO-10002213,Furniture,Bookcases,359.499
8714,CA-2018-136623,2018-07-11,2018-07-16,Standard Class,TS-21430,Tom Stivers,Corporate,United States,San Diego,California,West,TEC-PH-10000004,Technology,Phones,71.952
8715,CA-2018-136623,2018-07-11,2018-07-16,Standard Class,TS-21430,Tom Stivers,Corporate,United States,San Diego,California,West,OFF-BI-10003708,Office Supplies,Binders,29.8
8716,CA-2018-121678,2018-11-16,2018-11-20,Second Class,BM-11650,Brian Moss,Corporate,United States,Elyria,Ohio,East,OFF-BI-10002949,Office Supplies,Binders,1.824
8717,CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,Central,OFF-AP-10001242,Office Supplies,Appliances,64.384
8718,CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,Central,FUR-FU-10001424,Furniture,Furnishings,6.984
8719,CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,Central,OFF-AR-10003469,Office Supplies,Art,11.264
8720,CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,Central,OFF-PA-10000232,Office Supplies,Paper,15.552
8721,CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,Central,FUR-CH-10000229,Furniture,Chairs,379.372
8722,CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,Central,OFF-ST-10002562,Office Supplies,Storage,67.536
8723,CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,Central,OFF-BI-10001525,Office Supplies,Binders,1.524
8724,US-2017-135209,2017-12-29,2017-12-31,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Miami,Florida,South,OFF-PA-10002986,Office Supplies,Paper,37.408
8725,US-2017-135209,2017-12-29,2017-12-31,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Miami,Florida,South,OFF-PA-10000143,Office Supplies,Paper,25.344
8726,CA-2018-148145,2018-03-18,2018-03-23,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Seattle,Washington,West,OFF-AR-10003752,Office Supplies,Art,46.2
8727,CA-2016-103870,2016-12-27,2016-12-31,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,South,TEC-AC-10002370,Technology,Accessories,4.728
8728,CA-2016-103870,2016-12-27,2016-12-31,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,South,FUR-FU-10002030,Furniture,Furnishings,53.352
8729,CA-2016-103870,2016-12-27,2016-12-31,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,South,FUR-BO-10002853,Furniture,Bookcases,131.104
8730,CA-2016-103870,2016-12-27,2016-12-31,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,South,OFF-ST-10002562,Office Supplies,Storage,22.512
8731,CA-2016-103870,2016-12-27,2016-12-31,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,South,TEC-AC-10004227,Technology,Accessories,72.744
8732,CA-2016-111017,2016-07-31,2016-08-06,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Saint Louis,Missouri,Central,OFF-SU-10002573,Office Supplies,Supplies,52.59
8733,CA-2018-116988,2018-06-27,2018-06-29,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,West,OFF-PA-10003848,Office Supplies,Paper,19.44
8734,CA-2018-116988,2018-06-27,2018-06-29,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,West,FUR-FU-10001290,Furniture,Furnishings,126.3
8735,CA-2018-116988,2018-06-27,2018-06-29,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,West,TEC-AC-10003832,Technology,Accessories,1287.45
8736,US-2015-169390,2015-02-07,2015-02-10,Second Class,CS-12250,Chris Selesnick,Corporate,United States,New York City,New York,East,OFF-ST-10001558,Office Supplies,Storage,64.96
8737,CA-2017-168774,2017-09-04,2017-09-09,Standard Class,RP-19855,Roy Phan,Corporate,United States,Woodbury,Minnesota,Central,OFF-ST-10001490,Office Supplies,Storage,535.41
8738,CA-2018-161592,2018-04-06,2018-04-10,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Chattanooga,Tennessee,South,OFF-BI-10003669,Office Supplies,Binders,8.1
8739,US-2018-131961,2018-12-08,2018-12-11,First Class,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AR-10004441,Office Supplies,Art,13.248
8740,US-2018-131961,2018-12-08,2018-12-11,First Class,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001924,Technology,Phones,83.988
8741,CA-2017-102498,2017-07-24,2017-07-25,First Class,JG-15160,James Galang,Consumer,United States,Lafayette,Louisiana,South,OFF-AR-10004456,Office Supplies,Art,73.2
8742,CA-2016-113222,2016-11-09,2016-11-09,Same Day,AG-10765,Anthony Garverick,Home Office,United States,Lawrence,Indiana,Central,OFF-BI-10001890,Office Supplies,Binders,10.74
8743,US-2016-144771,2016-10-02,2016-10-04,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,West,FUR-FU-10000629,Furniture,Furnishings,11.032
8744,US-2016-144771,2016-10-02,2016-10-04,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,West,TEC-AC-10002323,Technology,Accessories,53.04
8745,CA-2016-162376,2016-11-22,2016-11-25,Second Class,HD-14785,Harold Dahlen,Home Office,United States,Cambridge,Massachusetts,East,OFF-AR-10003056,Office Supplies,Art,17.12
8746,CA-2016-162376,2016-11-22,2016-11-25,Second Class,HD-14785,Harold Dahlen,Home Office,United States,Cambridge,Massachusetts,East,OFF-PA-10000300,Office Supplies,Paper,59.94
8747,CA-2018-128076,2018-02-02,2018-02-07,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,West,FUR-FU-10000293,Furniture,Furnishings,210.58
8748,CA-2018-128076,2018-02-02,2018-02-07,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,West,OFF-BI-10003638,Office Supplies,Binders,30.96
8749,CA-2018-128076,2018-02-02,2018-02-07,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,West,TEC-MA-10002109,Technology,Machines,239.984
8750,US-2016-163825,2016-06-16,2016-06-19,First Class,LC-16885,Lena Creighton,Consumer,United States,New York City,New York,East,OFF-BI-10003527,Office Supplies,Binders,3050.376
8751,US-2016-163825,2016-06-16,2016-06-19,First Class,LC-16885,Lena Creighton,Consumer,United States,New York City,New York,East,TEC-PH-10004922,Technology,Phones,133.98
8752,CA-2017-105662,2017-05-05,2017-05-09,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,South,OFF-PA-10001001,Office Supplies,Paper,93.248
8753,CA-2017-105662,2017-05-05,2017-05-09,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,South,TEC-PH-10001198,Technology,Phones,177.48
8754,CA-2018-152198,2018-09-09,2018-09-10,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,East,OFF-LA-10000443,Office Supplies,Labels,17.712
8755,CA-2018-152198,2018-09-09,2018-09-10,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,East,OFF-BI-10003669,Office Supplies,Binders,4.86
8756,CA-2018-152198,2018-09-09,2018-09-10,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,East,OFF-BI-10001628,Office Supplies,Binders,6.258
8757,CA-2017-114307,2017-07-22,2017-07-26,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,East,OFF-AP-10002350,Office Supplies,Appliances,37.68
8758,CA-2017-114307,2017-07-22,2017-07-26,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,East,OFF-PA-10004100,Office Supplies,Paper,51.84
8759,CA-2017-114307,2017-07-22,2017-07-26,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,East,FUR-FU-10000794,Furniture,Furnishings,27.42
8760,CA-2017-114307,2017-07-22,2017-07-26,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,East,OFF-BI-10002012,Office Supplies,Binders,5.4
8761,CA-2017-159891,2017-01-31,2017-02-06,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,South,OFF-BI-10003527,Office Supplies,Binders,1270.99
8762,CA-2017-159891,2017-01-31,2017-02-06,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,South,OFF-EN-10004483,Office Supplies,Envelopes,125.36
8763,CA-2017-112578,2017-12-29,2018-01-02,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Sacramento,California,West,OFF-ST-10003722,Office Supplies,Storage,14.03
8764,CA-2017-112578,2017-12-29,2018-01-02,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Sacramento,California,West,OFF-SU-10002557,Office Supplies,Supplies,27.96
8765,CA-2016-107083,2016-11-21,2016-11-27,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,Central,OFF-AR-10002257,Office Supplies,Art,5.344
8766,CA-2016-107083,2016-11-21,2016-11-27,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,Central,OFF-BI-10000756,Office Supplies,Binders,1.696
8767,CA-2016-107083,2016-11-21,2016-11-27,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,Central,OFF-AP-10004136,Office Supplies,Appliances,24.588
8768,CA-2016-107083,2016-11-21,2016-11-27,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,Central,OFF-BI-10002194,Office Supplies,Binders,7.98
8769,CA-2016-151722,2016-10-05,2016-10-09,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Ohio,East,TEC-AC-10000892,Technology,Accessories,288
8770,CA-2017-151148,2017-09-12,2017-09-13,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,West,TEC-PH-10001870,Technology,Phones,146.952
8771,CA-2017-151148,2017-09-12,2017-09-13,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,West,FUR-CH-10002304,Furniture,Chairs,83.136
8772,CA-2018-115882,2018-09-14,2018-09-17,First Class,DB-13555,Dorothy Badders,Corporate,United States,Raleigh,North Carolina,South,OFF-AP-10002534,Office Supplies,Appliances,942.784
8773,CA-2018-115882,2018-09-14,2018-09-17,First Class,DB-13555,Dorothy Badders,Corporate,United States,Raleigh,North Carolina,South,OFF-PA-10001125,Office Supplies,Paper,74.352
8774,CA-2016-132276,2016-02-23,2016-02-28,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,New York City,New York,East,OFF-AP-10000804,Office Supplies,Appliances,26.88
8775,CA-2016-132276,2016-02-23,2016-02-28,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,New York City,New York,East,OFF-BI-10002982,Office Supplies,Binders,10.896
8776,CA-2017-163636,2017-12-05,2017-12-09,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Chicago,Illinois,Central,OFF-AR-10001547,Office Supplies,Art,3.536
8777,CA-2017-102813,2017-07-02,2017-07-03,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,Central,FUR-CH-10000665,Furniture,Chairs,528.43
8778,CA-2017-102813,2017-07-02,2017-07-03,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,Central,OFF-PA-10000520,Office Supplies,Paper,41.472
8779,CA-2018-135377,2018-12-13,2018-12-18,Standard Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,East,FUR-BO-10004015,Furniture,Bookcases,287.976
8780,CA-2016-165813,2016-03-20,2016-03-22,Second Class,BM-11785,Bryan Mills,Consumer,United States,Salem,Oregon,West,OFF-ST-10004258,Office Supplies,Storage,29.304
8781,CA-2016-133585,2016-03-01,2016-03-04,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,Central,OFF-AR-10003696,Office Supplies,Art,55.328
8782,CA-2016-133585,2016-03-01,2016-03-04,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,Central,FUR-BO-10001811,Furniture,Bookcases,1227.9984
8783,CA-2017-116911,2017-09-15,2017-09-20,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,West,OFF-BI-10001249,Office Supplies,Binders,20.416
8784,CA-2017-116911,2017-09-15,2017-09-20,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,West,FUR-TA-10003473,Furniture,Tables,1128.39
8785,US-2018-129224,2018-03-17,2018-03-23,Standard Class,AS-10630,Ann Steele,Home Office,United States,Knoxville,Tennessee,South,OFF-LA-10003190,Office Supplies,Labels,4.608
8786,CA-2018-145765,2018-05-28,2018-06-02,Standard Class,CM-11815,Candace McMahon,Corporate,United States,Phoenix,Arizona,West,TEC-PH-10001305,Technology,Phones,195.96
8787,CA-2018-145765,2018-05-28,2018-06-02,Standard Class,CM-11815,Candace McMahon,Corporate,United States,Phoenix,Arizona,West,OFF-PA-10001534,Office Supplies,Paper,15.552
8788,CA-2018-145765,2018-05-28,2018-06-02,Standard Class,CM-11815,Candace McMahon,Corporate,United States,Phoenix,Arizona,West,TEC-AC-10000844,Technology,Accessories,271.968
8789,CA-2018-126914,2018-06-15,2018-06-19,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,South,FUR-CH-10000847,Furniture,Chairs,698.352
8790,CA-2018-126914,2018-06-15,2018-06-19,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,South,FUR-BO-10000468,Furniture,Bookcases,77.728
